trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1580,False,"{'a': 0.001, 'e': 0.20618117632497523}",25,13,-14.046569782397997,"{0: 8, 1: 2, 2: 2, 3: 0, 4: 0}",1
1581,False,"{'a': 0.001, 'e': 0.20597509820488344}",25,12,-1.4111206700872905,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 0}",1
1582,False,"{'a': 0.001, 'e': 0.20576922605990708}",20,7,19.17040832688767,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1583,False,"{'a': 0.001, 'e': 0.2055635596841739}",25,17,14.522716924700143,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1584,False,"{'a': 0.001, 'e': 0.20535809887201756}",35,16,18.554894998812536,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
1585,False,"{'a': 0.001, 'e': 0.20515284341797715}",30,14,-53.788951444767505,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 2}",1
1586,False,"{'a': 0.001, 'e': 0.2049477931167973}",25,15,4.5152079780954555,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1587,False,"{'a': 0.001, 'e': 0.20474294776342764}",25,11,-29.76547998135541,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 1}",1
1588,False,"{'a': 0.001, 'e': 0.2045383071530228}",20,16,9.16878302945934,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1589,False,"{'a': 0.001, 'e': 0.20433387108094214}",30,17,-4.675470726185969,"{0: 11, 1: 1, 2: 0, 3: 1, 4: 0}",1
1590,False,"{'a': 0.001, 'e': 0.20412963934274964}",20,14,-12.778539002626836,"{0: 4, 1: 0, 2: 2, 3: 0, 4: 0}",1
1591,False,"{'a': 0.001, 'e': 0.20392561173421342}",25,8,-49.0579727416592,"{0: 14, 1: 0, 2: 1, 3: 1, 4: 1}",1
1592,False,"{'a': 0.001, 'e': 0.203721788051306}",20,0,23.440336882241894,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1593,False,"{'a': 0.001, 'e': 0.20351816809020354}",20,0,28.358094839903004,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
1594,False,"{'a': 0.001, 'e': 0.20331475164728618}",25,12,19.827309669391333,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1595,False,"{'a': 0.001, 'e': 0.20311153851913738}",30,16,-38.71284572797115,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 1}",1
1596,False,"{'a': 0.001, 'e': 0.20290852850254407}",25,7,20.469355121394557,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
1597,False,"{'a': 0.001, 'e': 0.2027057213944961}",25,7,15.731016885304543,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
1598,False,"{'a': 0.001, 'e': 0.2025031169921865}",20,6,17.864009838991226,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
1599,False,"{'a': 0.001, 'e': 0.2023007150930107}",35,19,30.160251115648368,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1600,False,"{'a': 0.001, 'e': 0.2020985154945669}",25,16,1.5555268489900544,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
1601,False,"{'a': 0.001, 'e': 0.20189651799465538}",25,5,-34.56308468570411,"{0: 16, 1: 2, 2: 1, 3: 0, 4: 1}",1
1602,False,"{'a': 0.001, 'e': 0.20169472239127875}",20,6,12.490174350375995,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1603,False,"{'a': 0.001, 'e': 0.20149312848264125}",30,18,14.52224277003896,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1604,False,"{'a': 0.001, 'e': 0.2012917360671491}",20,0,-24.057663786141795,"{0: 17, 1: 2, 2: 0, 3: 0, 4: 1}",0
1605,False,"{'a': 0.001, 'e': 0.20109054494340972}",25,13,-71.09153309073115,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 2}",1
1606,False,"{'a': 0.001, 'e': 0.20088955491023208}",20,13,-0.24811683133042384,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
1607,False,"{'a': 0.001, 'e': 0.20068876576662606}",20,14,3.376182274957788,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
1608,False,"{'a': 0.001, 'e': 0.20048817731180257}",30,3,48.288344482409876,"{0: 27, 1: 0, 2: 0, 3: 0, 4: 0}",1
1609,False,"{'a': 0.001, 'e': 0.20028778934517305}",20,13,-0.9132816524936871,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
1610,False,"{'a': 0.001, 'e': 0.20008760166634962}",20,8,20.70962496567605,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1611,False,"{'a': 0.001, 'e': 0.1998876140751445}",20,11,-34.31643864785749,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 1}",1
1612,False,"{'a': 0.001, 'e': 0.19968782637157012}",25,11,-17.036760368594177,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
1613,False,"{'a': 0.001, 'e': 0.19948823835583873}",25,13,-2.079868103189689,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
1614,False,"{'a': 0.001, 'e': 0.19928884982836237}",25,20,10.248343112576224,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1615,False,"{'a': 0.001, 'e': 0.1990896605897524}",30,8,13.48004451046167,"{0: 20, 1: 1, 2: 0, 3: 1, 4: 0}",1
1616,False,"{'a': 0.001, 'e': 0.19889067044081962}",20,10,15.80079705166163,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1617,False,"{'a': 0.001, 'e': 0.19869187918257386}",30,8,22.55225654658682,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
1618,False,"{'a': 0.001, 'e': 0.19849328661622387}",20,6,11.297171305995928,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1619,False,"{'a': 0.001, 'e': 0.19829489254317698}",20,0,17.470264262793744,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1620,False,"{'a': 0.001, 'e': 0.19809669676503922}",25,6,13.138013799673185,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 0}",1
1621,False,"{'a': 0.001, 'e': 0.19789869908361465}",20,6,19.84482967901571,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
1622,False,"{'a': 0.001, 'e': 0.19770089930090573}",35,21,-33.867744854150466,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 1}",1
1623,False,"{'a': 0.001, 'e': 0.19750329721911256}",20,14,11.996181251615857,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1624,False,"{'a': 0.001, 'e': 0.19730589264063308}",20,12,11.92803107083204,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1625,False,"{'a': 0.001, 'e': 0.19710868536806264}",30,18,8.475571036613776,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1626,False,"{'a': 0.001, 'e': 0.19691167520419406}",25,13,11.383401368190956,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1627,False,"{'a': 0.001, 'e': 0.19671486195201704}",20,8,21.707931609288185,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1628,False,"{'a': 0.001, 'e': 0.19651824541471838}",20,5,10.893818619789347,"{0: 13, 1: 1, 2: 1, 3: 0, 4: 0}",1
1629,False,"{'a': 0.001, 'e': 0.1963218253956815}",20,15,8.02381360701863,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1630,False,"{'a': 0.001, 'e': 0.19612560169848642}",25,12,8.922479419819208,"{0: 11, 1: 2, 2: 0, 3: 0, 4: 0}",1
1631,False,"{'a': 0.001, 'e': 0.19592957412690934}",25,19,9.6777053807132,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1632,False,"{'a': 0.001, 'e': 0.19573374248492273}",20,8,7.755718084833943,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1633,False,"{'a': 0.001, 'e': 0.1955381065766949}",20,9,20.660674832276364,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1634,False,"{'a': 0.001, 'e': 0.19534266620658997}",20,8,20.01933241758514,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1635,False,"{'a': 0.001, 'e': 0.1951474211791675}",25,10,-17.778618158909524,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 1}",1
1636,False,"{'a': 0.001, 'e': 0.1949523712991825}",20,10,16.734981488822683,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1637,False,"{'a': 0.001, 'e': 0.194757516371585}",20,0,-51.33526462965199,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
1638,False,"{'a': 0.001, 'e': 0.19456285620152014}",20,7,18.738086284449334,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1639,False,"{'a': 0.001, 'e': 0.19436839059432767}",25,0,36.10291791645196,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1640,False,"{'a': 0.001, 'e': 0.19417411935554202}",20,2,6.750059514496315,"{0: 15, 1: 2, 2: 1, 3: 0, 4: 0}",1
1641,False,"{'a': 0.001, 'e': 0.19398004229089189}",35,22,9.90999356666114,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
1642,False,"{'a': 0.001, 'e': 0.1937861592063002}",25,7,16.245019010368544,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
1643,False,"{'a': 0.001, 'e': 0.1935924699078839}",30,9,32.69933440095014,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
1644,False,"{'a': 0.001, 'e': 0.19339897420195362}",20,15,7.7545674823665856,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1645,False,"{'a': 0.001, 'e': 0.19320567189501364}",35,18,29.55897808574395,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1646,False,"{'a': 0.001, 'e': 0.19301256279376172}",25,6,33.6909402079027,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1647,False,"{'a': 0.001, 'e': 0.1928196467050886}",25,2,-14.477891637887193,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 1}",1
1648,False,"{'a': 0.001, 'e': 0.19262692343607832}",20,5,26.675157365373245,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1649,False,"{'a': 0.001, 'e': 0.19243439279400748}",20,12,15.50183601176088,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1650,False,"{'a': 0.001, 'e': 0.1922420545863455}",30,8,-4.582004418251427,"{0: 18, 1: 1, 2: 3, 3: 0, 4: 0}",1
1651,False,"{'a': 0.001, 'e': 0.19204990862075408}",20,14,9.856970028064092,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1652,False,"{'a': 0.001, 'e': 0.19185795470508735}",30,4,15.060555645266513,"{0: 24, 1: 0, 2: 2, 3: 0, 4: 0}",1
1653,False,"{'a': 0.001, 'e': 0.19166619264739126}",25,6,-62.62346165729301,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 2}",1
1654,False,"{'a': 0.001, 'e': 0.19147462225590384}",25,20,9.143110005167353,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1655,False,"{'a': 0.001, 'e': 0.19128324333905458}",25,14,10.344194335955944,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1656,False,"{'a': 0.001, 'e': 0.19109205570546464}",25,11,26.421038403895654,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1657,False,"{'a': 0.001, 'e': 0.19090105916394629}",25,13,-53.313487630734244,"{0: 8, 1: 1, 2: 2, 3: 0, 4: 1}",1
1658,False,"{'a': 0.001, 'e': 0.19071025352350304}",20,6,15.771616106721224,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
1659,False,"{'a': 0.001, 'e': 0.19051963859332918}",20,11,15.417499893851144,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1660,False,"{'a': 0.001, 'e': 0.19032921418280985}",25,17,13.606594538995102,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1661,False,"{'a': 0.001, 'e': 0.1901389801015205}",30,16,19.920190287007003,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
1662,False,"{'a': 0.001, 'e': 0.18994893615922714}",25,18,-0.9725855155223284,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
1663,False,"{'a': 0.001, 'e': 0.18975908216588572}",30,18,-6.522004743566951,"{0: 10, 1: 1, 2: 0, 3: 1, 4: 0}",1
1664,False,"{'a': 0.001, 'e': 0.18956941793164234}",20,11,5.0143166018834116,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
1665,False,"{'a': 0.001, 'e': 0.18937994326683263}",25,7,3.4829666310628404,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 0}",1
1666,False,"{'a': 0.001, 'e': 0.18919065798198204}",20,8,23.69473353574384,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1667,False,"{'a': 0.001, 'e': 0.18900156188780515}",25,0,-11.893908741053812,"{0: 21, 1: 1, 2: 2, 3: 1, 4: 0}",0
1668,False,"{'a': 0.001, 'e': 0.1888126547952059}",20,9,5.029668116458895,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1669,False,"{'a': 0.001, 'e': 0.1886239365152772}",20,4,5.594053723188057,"{0: 14, 1: 1, 2: 1, 3: 0, 4: 0}",1
1670,False,"{'a': 0.001, 'e': 0.18843540685930069}",25,6,28.04042901004435,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 0}",1
1671,False,"{'a': 0.001, 'e': 0.1882470656387468}",20,10,-21.121889893155675,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
1672,False,"{'a': 0.001, 'e': 0.18805891266527416}",30,14,22.948628937266594,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1673,False,"{'a': 0.001, 'e': 0.18787094775072993}",25,7,-55.20593805533005,"{0: 13, 1: 0, 2: 4, 3: 0, 4: 1}",1
1674,False,"{'a': 0.001, 'e': 0.18768317070714904}",25,15,22.083992147968036,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1675,False,"{'a': 0.001, 'e': 0.18749558134675456}",25,11,-16.225321754920003,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
1676,False,"{'a': 0.001, 'e': 0.18730817948195702}",30,16,28.455870567943755,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1677,False,"{'a': 0.001, 'e': 0.1871209649253546}",25,3,-12.63796399187827,"{0: 20, 1: 0, 2: 1, 3: 0, 4: 1}",1
1678,False,"{'a': 0.001, 'e': 0.18693393748973264}",20,10,18.924970416094204,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1679,False,"{'a': 0.001, 'e': 0.1867470969880638}",20,13,-26.91010270084038,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 1}",1
1680,False,"{'a': 0.001, 'e': 0.18656044323350748}",20,0,12.277350595212694,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
1681,False,"{'a': 0.001, 'e': 0.18637397603940997}",20,9,16.98701283426444,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1682,False,"{'a': 0.001, 'e': 0.186187695219304}",20,15,8.885614898026043,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1683,False,"{'a': 0.001, 'e': 0.1860016005869088}",20,16,8.859912942667515,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1684,False,"{'a': 0.001, 'e': 0.18581569195612965}",20,15,-2.876067558130501,"{0: 4, 1: 0, 2: 1, 3: 0, 4: 0}",1
1685,False,"{'a': 0.001, 'e': 0.18562996914105798}",25,13,14.948730058127127,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
1686,False,"{'a': 0.001, 'e': 0.18544443195597088}",20,9,12.733104491977308,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
1687,False,"{'a': 0.001, 'e': 0.18525908021533122}",25,8,-14.559463687189758,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 1}",1
1688,False,"{'a': 0.001, 'e': 0.18507391373378718}",25,17,17.90605173762648,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1689,False,"{'a': 0.001, 'e': 0.18488893232617234}",25,17,17.259477087636597,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1690,False,"{'a': 0.001, 'e': 0.1847041358075052}",30,24,11.435330100394545,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1691,False,"{'a': 0.001, 'e': 0.18451952399298926}",30,13,-2.2100010202172164,"{0: 14, 1: 1, 2: 2, 3: 0, 4: 0}",1
1692,False,"{'a': 0.001, 'e': 0.1843350966980127}",20,14,11.187465736082036,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1693,False,"{'a': 0.001, 'e': 0.1841508537381482}",20,8,19.267544989366385,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1694,False,"{'a': 0.001, 'e': 0.18396679492915277}",25,5,31.01512998156543,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1695,False,"{'a': 0.001, 'e': 0.18378292008696764}",35,18,13.122716239270911,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 0}",1
1696,False,"{'a': 0.001, 'e': 0.18359922902771786}",20,0,20.858370222326577,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
1697,False,"{'a': 0.001, 'e': 0.18341572156771246}",20,8,5.329263858386081,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1698,False,"{'a': 0.001, 'e': 0.18323239752344386}",30,15,10.389895916986397,"{0: 13, 1: 1, 2: 1, 3: 0, 4: 0}",1
1699,False,"{'a': 0.001, 'e': 0.18304925671158812}",20,8,10.59302418339314,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1700,False,"{'a': 0.001, 'e': 0.18286629894900427}",20,8,9.615252471626137,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1701,False,"{'a': 0.001, 'e': 0.18268352405273466}",25,10,29.74532080839381,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1702,False,"{'a': 0.001, 'e': 0.1825009318400043}",25,1,23.33682928931658,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 0}",1
1703,False,"{'a': 0.001, 'e': 0.182318522128221}",30,12,-22.332358964027957,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 1}",1
1704,False,"{'a': 0.001, 'e': 0.182136294734975}",20,15,0.8595545143965915,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
1705,False,"{'a': 0.001, 'e': 0.18195424947803895}",20,0,29.48736242193375,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1706,False,"{'a': 0.001, 'e': 0.1817723861753675}",30,24,10.706811108041576,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1707,False,"{'a': 0.001, 'e': 0.1815907046450974}",20,16,6.036744016102406,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1708,False,"{'a': 0.001, 'e': 0.18140920470554706}",30,13,2.842763192392776,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1
1709,False,"{'a': 0.001, 'e': 0.1812278861752166}",25,9,24.7817806927199,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1710,False,"{'a': 0.001, 'e': 0.18104674887278735}",30,8,24.794059748819265,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
1711,False,"{'a': 0.001, 'e': 0.1808657926171221}",20,5,-0.642527464790249,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 0}",1
1712,False,"{'a': 0.001, 'e': 0.1806850172272645}",20,4,-28.229068030046736,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 1}",1
1713,False,"{'a': 0.001, 'e': 0.18050442252243923}",20,11,5.112417560406411,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
1714,False,"{'a': 0.001, 'e': 0.18032400832205148}",20,7,6.641330331202188,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
1715,False,"{'a': 0.001, 'e': 0.1801437744456871}",25,3,14.811263364063102,"{0: 20, 1: 1, 2: 1, 3: 0, 4: 0}",1
1716,False,"{'a': 0.001, 'e': 0.17996372071311217}",20,0,18.312455069839906,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1717,False,"{'a': 0.001, 'e': 0.17978384694427296}",35,15,-17.97111318774561,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",1
1718,False,"{'a': 0.001, 'e': 0.17960415295929566}",20,7,17.993197780337695,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
1719,False,"{'a': 0.001, 'e': 0.17942463857848634}",30,22,12.453633634057741,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1720,False,"{'a': 0.001, 'e': 0.1792453036223305}",20,8,7.629343284866469,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1721,False,"{'a': 0.001, 'e': 0.17906614791149322}",25,11,14.150725916931599,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1722,False,"{'a': 0.001, 'e': 0.17888717126681877}",25,10,26.020652933735967,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1723,False,"{'a': 0.001, 'e': 0.17870837350933053}",25,11,27.578215574715777,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1724,False,"{'a': 0.001, 'e': 0.17852975446023064}",25,2,35.17908886325854,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
1725,False,"{'a': 0.001, 'e': 0.17835131394090015}",20,6,18.045040144977804,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1726,False,"{'a': 0.001, 'e': 0.1781730517728984}",20,4,28.093112551879003,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1727,False,"{'a': 0.001, 'e': 0.17799496777796334}",20,13,13.050358424866337,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1728,False,"{'a': 0.001, 'e': 0.17781706177801082}",20,14,10.154675464323233,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1729,False,"{'a': 0.001, 'e': 0.17763933359513495}",20,16,5.181082042762173,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1730,False,"{'a': 0.001, 'e': 0.17746178305160745}",30,23,12.406819235833018,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1731,False,"{'a': 0.001, 'e': 0.17728440996987782}",20,16,9.122000590492966,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1732,False,"{'a': 0.001, 'e': 0.17710721417257289}",25,8,11.118622852066505,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 0}",1
1733,False,"{'a': 0.001, 'e': 0.17693019548249692}",30,12,30.743570511330766,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1734,False,"{'a': 0.001, 'e': 0.17675335372263115}",25,3,-32.77187868791963,"{0: 16, 1: 1, 2: 5, 3: 0, 4: 0}",1
1735,False,"{'a': 0.001, 'e': 0.17657668871613388}",25,15,20.57370623524864,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1736,False,"{'a': 0.001, 'e': 0.17640020028634}",25,8,16.407515366430285,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
1737,False,"{'a': 0.001, 'e': 0.1762238882567611}",25,14,19.157815106765018,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1738,False,"{'a': 0.001, 'e': 0.17604775245108517}",30,20,17.84873841594045,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1739,False,"{'a': 0.001, 'e': 0.17587179269317638}",30,16,12.593935157511698,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1740,False,"{'a': 0.001, 'e': 0.17569600880707487}",20,5,15.009268829904745,"{0: 13, 1: 2, 2: 0, 3: 0, 4: 0}",1
1741,False,"{'a': 0.001, 'e': 0.17552040061699686}",25,0,35.64989505811288,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",1
1742,False,"{'a': 0.001, 'e': 0.1753449679473341}",20,9,13.107409098525931,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
1743,False,"{'a': 0.001, 'e': 0.17516971062265388}",25,2,-21.43198553772271,"{0: 18, 1: 1, 2: 3, 3: 1, 4: 0}",1
1744,False,"{'a': 0.001, 'e': 0.17499462846769887}",25,0,29.831259711663783,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",0
1745,False,"{'a': 0.001, 'e': 0.17481972130738693}",25,13,12.151796500227476,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1746,False,"{'a': 0.001, 'e': 0.17464498896681085}",20,13,9.879300977914603,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1747,False,"{'a': 0.001, 'e': 0.17447043127123832}",20,12,16.472214070940918,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1748,False,"{'a': 0.001, 'e': 0.17429604804611157}",25,17,3.392857375971831,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
1749,False,"{'a': 0.001, 'e': 0.1741218391170474}",30,15,27.53047265297075,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1750,False,"{'a': 0.001, 'e': 0.17394780430983683}",25,17,1.750050105446608,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
1751,False,"{'a': 0.001, 'e': 0.17377394345044514}",35,17,32.41665416206225,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1752,False,"{'a': 0.001, 'e': 0.1736002563650113}",20,14,9.112686639671288,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1753,False,"{'a': 0.001, 'e': 0.17342674287984836}",20,10,17.834508630400244,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1754,False,"{'a': 0.001, 'e': 0.1732534028214427}",20,12,16.543774102735686,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1755,False,"{'a': 0.001, 'e': 0.17308023601645434}",25,0,-100.37665712006377,"{0: 18, 1: 0, 2: 5, 3: 0, 4: 2}",0
1756,False,"{'a': 0.001, 'e': 0.17290724229171636}",20,13,14.073670876615884,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1757,False,"{'a': 0.001, 'e': 0.17273442147423515}",20,12,15.994228477864183,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1758,False,"{'a': 0.001, 'e': 0.17256177339118975}",20,8,12.150156223622577,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1759,False,"{'a': 0.001, 'e': 0.17238929786993218}",25,14,13.303184797457456,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
1760,False,"{'a': 0.001, 'e': 0.1722169947379868}",25,10,24.384015976499775,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1761,False,"{'a': 0.001, 'e': 0.17204486382305054}",25,11,-19.305894422319177,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
1762,False,"{'a': 0.001, 'e': 0.1718729049529924}",25,9,30.180399196082924,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
